"","RowNumber","CustomerId","Surname","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"6426.3",6426,15566894,"Gray",793,"France","Male",39,3,137817.52,1,0,0,83997.79,"0"
"12611",1764.90505428426,15679969.0082225,"Cunningham",608.296755198389,"Spain","Female",40.3187020793557,7.77838741336018,0,1,1,0,97565.3531457475,"1"
"51861",8162.10476512602,15682456.7593631,"Davison",619.363774616504,"France","Female",43.6886233063415,2.60928139113821,89810.8144751936,1,1,0,27064.6640466968,"1"
"4536",4536,15635034,"Aldrich",727,"Germany","Male",37,9,101191.83,1,1,1,34551.35,"1"
"2434.1",2434,15718153,"Kao",759,"Spain","Female",74,6,128917.84,1,1,1,48244.64,"0"
"41241",6056.00194307603,15717053.6946939,"Nkemakolam",591.91902224347,"France","Female",37.1455656541511,4.45822626166046,0,1,1,1,154083.281346435,"1"
"50191",8363.16337923333,15605558.6382965,"Somadina",541.47256962955,"France","Female",48.6467757672071,8.52923485450447,27432.5850079802,3,1,0,162217.905842645,"1"
"2183",2183,15724889,"Chinweuba",665,"Spain","Male",38,9,0,1,0,1,87412.74,"0"
"59021",8118.37767873891,15649129.4913197,"Mackinlay",521.189831376076,"Germany","Male",41.6532838847488,0.693432230502367,131007.666786862,1,1,1,16444.3694874452,"1"
"14821",2797.06567071169,15715770.6102592,"Abbott",698.011001375038,"Germany","Female",45.4981664374936,2.20146685000509,106894.375853497,3,1,0,154541.254595359,"1"
"30981",4309.75935839862,15765524.5650797,"Yen",615.239973266609,"Spain","Male",40,7.77333206031471,26009.4165033153,1,0,0,120293.780349239,"1"
"3381",3381,15601184,"Abramovich",604,"Spain","Female",26,3,0,2,1,0,155248.62,"0"
"7519",7519,15779207,"Nnamdi",500,"Germany","Male",30,2,125495.64,2,1,1,68807.47,"0"
"1653",1653,15675501,"Woods",616,"France","Male",59,5,153861.1,1,1,1,17699.48,"0"
"6009",9603.24610246718,15655257.7928068,"Mao",699.37793244794,"France","Male",39.9438474383205,4.64794914610684,127199.712236971,3,1,1,96408.5906688525,"1"
"4351",4351,15754072,"Dennis",840,"Spain","Female",36,6,0,2,1,0,141364.27,"0"
"7348.1",7348,15811742,"Jen",553,"Spain","Male",42,7,0,2,1,0,7680.23,"0"
"605",605,15609286,"Chadwick",702,"France","Male",37,10,150525.8,1,1,1,94728.49,"0"
"7802",7802,15798844,"Chijindum",678,"France","Male",54,7,128914.97,1,0,0,191746.23,"1"
"3133",4030.87428524718,15602060.1902989,"Chang",750.509234450758,"France","Male",54.3209574259818,7.60742554441094,152865.288746452,1.46419148519635,1,1,67330.3128909174,"1"
"5284",6943.14665402309,15639248.9372288,"Genovesi",784.797368463129,"Germany","Male",53.6579495675396,5.80827850964852,125284.175989516,1,1,0,159234.17632718,"1"
"4518",4518,15787051,"Georg",750,"Spain","Female",39,7,119565.92,1,1,0,87067.73,"0"
"6433.1",6433,15699335,"Kuo",615,"Germany","Female",33,3,137657.25,2,1,1,171657.57,"0"
"6034",6034,15759966,"Chiemenam",612,"Spain","Female",36,5,119799.27,2,1,0,159416.58,"0"
"6735",6735,15723318,"Mactier",619,"France","Female",55,0,0,3,0,0,60810.64,"1"
"5901",9455.09762967797,15799803.7009279,"Agafonova",816.14462780999,"France","Male",50.8545911433175,3,116136.802849021,1,1,0,83987.6592326996,"1"
"13",13,15632264,"Kay",476,"France","Female",34,10,0,2,1,0,26260.98,"0"
"3202.1",3202,15637593,"Greco",722,"France","Male",20,6,0,2,1,0,195486.28,"0"
"7987",7987,15678067,"Boyle",667,"Spain","Male",45,3,0,2,0,0,163655.01,"0"
"5993",9129.51126160473,15669386.3359333,"Trevisani",521.869139680639,"Germany","Male",48.2523441277444,3.50468825548887,120035.05007176,1,1,0,78387.9058338054,"1"
"46510",1064.01367251948,15644235.0751222,"Pai",664.65898533538,"Germany","Female",38.9493072628975,6.36866340786219,94351.2498709079,1,0,0,39613.258401504,"1"
"18841",4947.63960379688,15650248.2785213,"Otutodilichukwu",623.979495793115,"France","Female",58.9315107371658,7.5342446314171,125632.353360812,1,1,1,156023.576798279,"1"
"9642",9642,15682778,"Fedorov",680,"France","Male",34,9,0,2,1,1,95686.6,"0"
"9826",9826,15701936,"Bell",467,"Germany","Male",28,10,126315.26,1,1,0,32349.29,"1"
"2695",7548.22080809902,15739890.5662147,"Martin",574.977229938842,"Spain","Female",42.7681813677773,1.53636273555458,96020.74673351,1,0,1,10459.2990411136,"1"
"6619",6619,15756301,"Daniels",636,"Germany","Female",29,3,97325.15,1,0,1,131924.38,"0"
"7354",7354,15736420,"Macdonald",596,"France","Male",21,4,210433.08,2,0,1,197297.77,"1"
"3791",3791,15756751,"Griffiths",596,"Spain","Female",54,0,78126.28,1,1,1,153482.91,"1"
"6139",6139,15717984,"Longo",477,"France","Male",47,9,144900.58,1,1,0,61315.37,"1"
"34901",7046.08561392874,15814702.7663053,"Niu",754.62083575502,"Germany","Male",42.9732982926071,5.98397897556424,164883.590255141,3,1,0,16860.1836340438,"1"
"4969",8047.27893865481,15721019.2658879,"Martin",815.059286770411,"Germany","Male",24.8991155456752,8.62017689086497,24758.3648573558,1,1,0,18910.3317154271,"1"
"32581",4682.33375025378,15636802.664178,"Gibson",802.15649794694,"Germany","Male",55.7161487850826,7.14844635524787,169024.952909531,1.71614878508262,0,1,150279.834514235,"1"
"55491",9072.13115172135,15724057.0544757,"Wei",575.925439347513,"Germany","Male",53.4644736391492,9.17850878695026,109054.011612755,1,0,0,59426.3499289306,"1"
"4572",7538.73094433267,15618475.9519594,"Mackenzie",665.688686916372,"Germany","Female",47.4338440238498,5.38937072618864,97780.2336066684,2,1,0,163820.526072587,"1"
"18901",1130.97158416547,15616174.0837803,"Dobie",663.899467316456,"Germany","Female",38.9072348624468,1.80670217890292,165198.777627192,1,0,0,35326.2864913596,"1"
"2949.1",2949,15694395,"Ts'ui",620,"France","Female",29,1,138740.24,2,0,0,154700.61,"0"
"1562",1562,15766374,"Leak",632,"Germany","Male",42,4,119624.6,2,1,1,195978.86,"0"
"3462",5173.91643021302,15759048.5405318,"Dennis",657.716295912396,"France","Male",54.3300238857046,6,24703.783412613,1,1,0,30075.6637416817,"1"
"28541",4597.29941654042,15605302.6626729,"Korovina",657.688449207228,"Germany","Female",46.6183096964378,9.50535224284977,123929.555383863,3.12366193928756,1,0,152182.002984761,"1"
"9239",9239,15639133,"Ku",773,"France","Female",50,4,0,2,1,0,129372.94,"0"
"2865.1",2865,15597033,"Speight",708,"Germany","Male",37,8,153366.13,1,1,1,26912.34,"0"
"6911.1",6911,15709199,"Burson",511,"Spain","Female",40,1,0,1,1,1,184118.73,"0"
"2293",4589.02215393679,15705349.9906789,"Mai",609.432863950962,"Spain","Male",54.5815487252548,0.645387181313708,133116.66531061,1,1,0,120278.576737263,"1"
"9004.1",9004,15792720,"Martinez",676,"France","Male",33,6,171490.78,1,0,0,79099.64,"0"
"12201",2874.76873564487,15708011.9483464,"Aikenhead",437.798727944959,"Spain","Male",48.3589934017509,8,152822.190482785,3,1,0,151222.94432713,"1"
"7610.3",7610,15796787,"Vassiliev",681,"France","Male",46,0,105969.42,1,1,0,5771.56,"0"
"59941",9134.66430605948,15670856.693131,"Moffitt",563.850592270494,"France","Male",47.6610506176949,6.00421203672886,112737.240622269,1,1,0,76662.8294291197,"1"
"16021",2292.36711741704,15710968.3490761,"Meng",525.934468736639,"Germany","Male",54.5535841376986,7.42976105748676,104051.29211138,1,1,0,176889.433206791,"1"
"1105",2105.38865780551,15655562.263159,"Hayward",558.738106422126,"France","Female",35.9871055046096,6,107027.23937394,1.80257889907807,0,0,91267.2234117802,"1"
"52501",8420.99747429928,15710841.6273154,"Ferri",550.403824632522,"France","Male",44.1995670227334,3.00018040719442,94826.8610479029,2,1,1,135232.401267899,"1"
"7475",7475,15799859,"Lucchesi",704,"France","Male",50,4,165438.26,1,1,0,120770.75,"1"
"3414.1",3414,15627412,"Ferri",605,"France","Male",39,3,0,2,1,0,199390.45,"0"
"836.1",836,15575883,"Manna",559,"France","Male",34,2,137390.11,2,1,0,9677,"0"
"27661",4250.35771121504,15620791.6627775,"Calabresi",836.419553425629,"France","Female",41.5745445303619,6.59045419888571,16295.3904080997,1,1,0,134571.224507729,"1"
"3716",3716,15640409,"Carpenter",817,"Germany","Female",46,0,89087.89,1,0,1,87941.85,"1"
"7930",7930,15598892,"Bradshaw",828,"France","Male",30,4,73070.18,2,0,0,161671.15,"0"
"7549",7549,15658504,"Chiawuotu",584,"Germany","Female",62,9,137727.34,2,0,1,121102.9,"0"
"37811",6342.64037927194,15793284.1699233,"Tien",626.59982794174,"Spain","Female",54.9614291992038,5.99517864990048,507.424003707391,1,0,0,91982.405406083,"1"
"7237",7237,15651460,"Hsieh",424,"Spain","Male",34,7,0,1,1,1,16250.61,"0"
"6305",6305,15653455,"Smith",648,"France","Female",38,2,0,2,0,1,9551.49,"0"
"140",140,15640905,"Vasin",579,"Spain","Female",35,1,129490.36,2,0,1,8590.83,"1"
"2796.1",2796,15665110,"Helena",515,"France","Female",25,7,79543.59,1,0,1,38772.82,"0"
"41761",7756.23517504358,15761880.6926717,"Hsueh",831.498767002719,"Germany","Male",29.7299156172667,3.19221284636296,132413.316153048,2.80778715363704,1,0,101464.347659248,"1"
"114",114,15591100,"Chiemela",675,"Spain","Male",36,9,106190.55,1,0,1,22994.32,"0"
"3952",3952,15619972,"Akabueze",807,"France","Female",47,9,167664.83,1,0,0,125440.11,"1"
"3310",2867.51933814632,15773347.5821221,"Kao",612.174873535056,"Germany","Female",46.3646426368505,1.53646426368505,107190.077573531,1,1,0,34534.7288212067,"1"
"1638",1638,15678626,"Okonkwo",538,"Spain","Female",31,0,0,2,0,0,179453.66,"0"
"442",442,15611088,"Genovese",790,"France","Female",31,9,0,2,1,0,84126.75,"0"
"2158",5471.23494493496,15780863.0787877,"Chin",625.104978544172,"France","Male",36.3825621237047,6.07651242474094,5672.31364373064,1,1,1,12829.6145900351,"1"
"587",587,15722010,"Zuyev",621,"Spain","Male",53,9,170491.84,1,1,0,35588.07,"1"
"5491",5491,15722322,"Green",655,"Spain","Female",78,2,0,2,0,1,188435.38,"0"
"51371",8490.56414364837,15694660.7458212,"Pagnotto",628.217061196454,"France","Male",47.3439035275951,2.53127709310502,121341.816032945,1,0,0,8826.6988748286,"1"
"3775",3775,15691785,"Findlay",850,"France","Male",61,1,0,1,1,0,53067.83,"1"
"7102",7102,15796569,"Donaldson",831,"Spain","Female",44,10,0,1,0,1,47729.33,"0"
"52681",8349.59784542024,15604696.2003184,"Somadina",543.525731503963,"Germany","Male",48.3534669280052,8.34591683000326,30851.8170356265,3,1,0,161117.64205867,"1"
"21491",3207.87056730432,15742834.9333474,"Myers",744.814579818631,"France","Male",55.7492713159882,3.54985426319763,24138.5452177011,1,1,1,71736.2472673807,"1"
"4579.3",4579,15801821,"Cookson",691,"France","Male",38,1,0,2,0,0,44653.5,"0"
"1845",1845,15699634,"Howard",667,"France","Female",48,2,0,2,1,1,148608.39,"0"
"39571",6077.38886566204,15673129.2681965,"Gibson",748.299524987116,"Spain","Male",39.3288735584356,7.10962451947853,157400.117323708,2.05481225973926,1,0,134545.54202427,"1"
"1786.1",1786,15589380,"Fraser",713,"Germany","Male",40,3,114446.84,2,1,1,87308.18,"0"
"1633.1",1633,15745827,"Padovesi",617,"France","Male",30,3,132005.77,1,1,0,142940.39,"0"
"36310",837.997614830034,15751115.8530202,"McKay",638.624838466756,"Spain","Female",38.1799304385204,2.81788375345059,114774.040514965,1.72737208218314,0,1,104815.414834354,"1"
"8500",8500,15784918,"Brown",498,"Germany","Male",35,2,121968.11,2,0,1,188343.05,"0"
"14681",2266.76131805917,15595331.3498808,"Westerberg",529.032395607326,"France","Female",40.8793520878535,0.0804319414310157,121318.702604529,1.04021597071551,0,0,122791.783293879,"1"
"7183.1",7183,15573520,"Rhodes",692,"Germany","Male",49,6,110540.43,2,0,1,107472.99,"0"
"24251",3981.49026071606,15665259.3007308,"Lambert",792.191260021413,"Germany","Male",51.7489398396574,2.2510601603426,37125.644365868,1,1,1,70372.4879732329,"1"
"992",992,15806926,"Watson",615,"France","Female",35,2,97440.02,2,1,1,139816.1,"0"
"9974.1",9974,15806455,"Miller",611,"France","Male",27,7,0,2,1,1,157474.1,"0"
"7349.1",7349,15813363,"Woods",448,"Spain","Male",25,2,0,2,0,0,95215.73,"0"
"48310",1004.84203562513,15658505.7486151,"Shen",624.801336503588,"Germany","Male",49.595990489237,6.06622116547078,169692.566453158,1,1,0,162590.029870739,"1"
"3700.1",3700,15577700,"Rapuokwu",749,"France","Male",37,10,185063.7,2,1,1,134526.87,"0"
"2626",2626,15600724,"Scott",567,"Germany","Male",29,5,129750.68,1,1,0,109257.59,"0"
"8595.1",8595,15672930,"Palerma",722,"Spain","Male",37,9,0,2,1,0,31921.95,"0"
"4331",7607.51757315453,15711945.7142272,"Macknight",677.025903408648,"Germany","Female",44,2.85002475092188,65010.3030329884,1,0,0,66630.5590322778,"1"
"773",773,15639314,"Cartwright",589,"France","Male",32,2,0,2,0,1,9468.64,"0"
"5345",5345,15566269,"Chialuka",787,"France","Male",25,5,0,2,1,0,47307.9,"0"
"22591",3666.63078055531,15717454.8345846,"Ch'ang",636.263126484584,"Germany","Female",62.6399135133252,6.72798270266503,135343.394829085,1,1,0,28241.6923198738,"1"
"2895",5315.832545368,15660523.2422216,"Algeranoff",767.697014723439,"Germany","Female",41.8502634067554,6.69994146516547,114222.641096939,1,1,0,84463.4134809944,"1"
"980.1",980,15642937,"Padovesi",550,"France","Female",46,7,0,2,1,0,130590.35,"0"
"25141",5274.38549744431,15702674.5457639,"Sabbatini",616.57216676767,"France","Male",43.8811550165992,5.96604429045692,51934.1707474437,1,1,1,111683.632013993,"1"
"2854",2854,15648489,"Ting",487,"France","Male",53,4,199689.49,1,1,1,24207.86,"1"
"32511",4114.43270240165,15740955.8227468,"Talbot",651.858353199437,"Spain","Male",42.2927553160116,3.63903404213488,0,1.18048297893256,0,1,161485.304903009,"1"
"1586.1",1586,15692002,"Skelton",538,"France","Male",33,6,93791.38,1,1,1,199249.29,"0"
"52671",7843.72679321514,15647118.3123288,"Somadina",598.914494915865,"France","Female",54.7904869187623,7.15713481092826,121033.327086703,2.05237827030942,1,0,141123.018834075,"1"
"1818",1818,15804075,"Chuang",628,"Germany","Female",36,3,91286.51,1,1,0,63085.94,"0"
"3752",5336.27239526249,15619818.4309568,"Kharlamova",749.507148615085,"France","Female",39.46877337154,7.91346872970462,0,1,1,0,197821.1247263,"1"
"3425",3425,15814998,"Bonham",688,"Spain","Male",42,5,0,2,0,0,197602.29,"0"
"2472.1",2472,15595537,"Trout",626,"Germany","Male",49,9,171787.84,2,1,0,187192.23,"0"
"5863",5863,15656484,"Woods",682,"France","Male",40,4,0,2,1,1,140745.91,"0"
"40071",5857.510197066,15583010.4900764,"Artemiev",637.97255280707,"Germany","Female",37.3318084892817,0.834095755359158,135535.641740562,1,1,0,69433.0955408005,"1"
"7093.3",7093,15723884,"Nekrasova",758,"Spain","Male",40,3,0,2,0,0,96097.65,"0"
"8345",8345,15712813,"Nevzorova",520,"Germany","Male",43,3,150805.17,3,0,1,25333.03,"1"
"5113",5113,15586135,"Gratwick",536,"Spain","Female",28,4,0,1,1,1,136197.65,"0"
"7419",7419,15647191,"Lucchesi",677,"France","Male",36,4,0,2,1,0,7824.31,"0"
"6173",6173,15656822,"Day",568,"Germany","Male",43,5,87612.64,4,1,1,107155.4,"1"
"26451",391.345962043386,15628195.7886134,"Akobundu",618.349113450618,"Spain","Female",41.3491134506185,1.90701620723121,0,1,1,1,99666.5595712755,"1"
"6078.1",6078,15738588,"Nebechi",660,"Germany","Female",37,2,133200.09,1,0,0,71433.88,"0"
"190",190,15587421,"Tsai",687,"Germany","Female",34,7,111388.18,2,1,0,148564.76,"0"
"7149.1",7149,15598802,"Martin",770,"Spain","Male",30,8,0,2,0,1,50839.85,"0"
"8434",8434,15658233,"Naylor",724,"France","Female",41,5,109798.25,1,0,1,149593.61,"0"
"33961",6237.55011946964,15770453.856395,"Pennington",634.975584779866,"Germany","Female",39.956098116003,4.02195094199851,150001.898515041,1,0,1,34582.9984248245,"1"
"17110",249.788555361331,15773733.7453151,"Ifesinachi",733.502439394593,"Germany","Female",53.2599437646568,8.10572231933475,126263.755811522,1,1,0,134290.314031298,"1"
"43610",1039.63026781753,15606102.1172888,"Burgin",741.79201946035,"France","Female",42.8969343081117,5.48282238468528,143586.775573224,2.75858880765736,1,0,19041.1854060615,"1"
"41110",1528.89133824245,15702045.3122587,"Marcelo",769.796122686705,"France","Female",49.6707203811966,9,110689.943281461,1,1,0,27869.2792485941,"1"
"28101",4709.54358935775,15759757.6074385,"Efimov",736.568677674048,"France","Female",29.6867767404765,0.568677674047649,0,2,1,0,90493.5701588459,"1"
"1501",1501,15590146,"Mao",630,"France","Male",50,1,81947.76,1,0,1,63606.22,"1"
"9857",9857,15687329,"Hope",763,"Germany","Female",32,1,108465.65,2,1,0,60552.44,"1"
"5598",5598,15815552,"Ferguson",670,"France","Female",42,6,112333.63,1,1,1,65706.86,"0"
"6138",6138,15720371,"McLean",652,"France","Female",51,3,0,1,1,0,173989.47,"1"
"1160",1684.68850471638,15673370.6828521,"Cunningham",562.050679674372,"France","Female",46.7016893224791,8.32457766938023,138478.791382571,1,1,0,64446.9724775828,"1"
"6492.1",6492,15656717,"Elewechi",687,"France","Female",30,6,0,2,0,0,179206.92,"0"
"5731",7940.88538112864,15609473.6782043,"Mackenzie",554.397476579994,"Spain","Female",55.4213985307142,4.42139853071421,64516.3980420291,1.71069926535711,1,0,160686.554443688,"1"
"6654",6654,15666559,"Gould",608,"Germany","Male",23,8,197715.93,2,1,1,116124.28,"0"
"139",139,15594408,"Chia",584,"Spain","Female",48,2,213146.2,1,1,0,75161.25,"1"
"3230",3230,15589715,"Fulks",584,"France","Female",66,5,0,1,1,0,49553.38,"1"
"57951",8179.72582783643,15613679.2998867,"Foran",651.016895494424,"France","Female",37.9428202230483,5.61143595539033,174284.81882531,1,0,0,52765.3424652937,"1"
"5119",6714.29014149541,15795103.5301537,"Reilly",597.413351883646,"Germany","Female",41.2002782546915,7.3465924654156,36531.9609397845,3,0,1,69451.240599195,"1"
"359",618.043423232157,15606648.6071123,"Ch'ang",641.682540104724,"Spain","Female",48.3444145391695,9.88080264348537,3930.0715373003,1.94040132174268,1,1,154368.045280044,"1"
"2543",2543,15791102,"Mai",549,"Germany","Male",41,9,95020.8,3,1,1,131710.59,"1"
"14361",2005.70604421943,15696655.6824022,"He",555.414535082877,"France","Female",59.4004338830709,1.79978305846453,55099.2702966932,1.79978305846453,1,0,10816.7729351927,"1"
"60231",9857.72227914771,15804976.0460087,"L?",604.1916166062,"France","Female",61.1474293291103,3.58476148382761,109874.854885511,1,1,1,91547.8412975155,"1"
"16711",2757.93543111952,15635291.0027735,"Hao",659.36488178838,"Spain","Male",35.605041726958,6.98894297610968,150474.000417005,3.50552851194516,0,1,106291.004519212,"1"
"2709",2709,15667190,"Yuan",630,"Spain","Female",21,1,85818.18,1,1,1,133102.3,"0"
"9744.1",9744,15609643,"Furneaux",752,"Germany","Male",32,9,115587.49,2,0,1,101677.46,"0"
"15981",2465.10524670361,15765028.7950213,"Aksenov",728.392581880093,"Germany","Female",50,2.23130795406178,103575.795710644,3.23130795406178,1,1,63278.8977015165,"1"
"55810",3135.43280398194,15738572.9982339,"Kao",592.273724957835,"Spain","Male",49.2558424451854,1.98211748735048,0,1,0,0,142461.032201127,"1"
"9257.1",9257,15758451,"Azuka",765,"Germany","Male",37,7,102708.77,1,1,0,9087.81,"0"
"9310.1",9310,15621644,"Lombardi",678,"Germany","Male",83,6,123356.63,1,0,1,92934.41,"0"
"4059",4059,15771966,"Akobundu",557,"France","Male",39,8,146200.01,1,1,0,177944.64,"0"
"4393",4393,15757140,"Genovese",787,"France","Male",51,0,58137.08,1,0,1,142538.31,"0"
"902",902,15709737,"Hunter",643,"France","Male",36,7,161064.64,2,0,1,84294.82,"0"
"6878",6878,15695148,"Ibeabuchi",614,"Spain","Female",37,9,0,2,1,1,62023.1,"0"
"9848.1",9848,15815097,"Root",603,"France","Female",34,9,0,2,1,0,167916.35,"0"
"4047.2",4047,15806403,"Hu",650,"France","Male",37,9,0,2,1,0,17974.08,"0"
"8113.1",8113,15623966,"Yermakov",578,"France","Female",35,2,0,2,0,1,26389.92,"0"
"6280",6280,15608338,"Chiemenam",757,"Spain","Female",55,9,117294.12,4,1,0,94187.47,"1"
"3159",3820.74625750165,15782810.3240331,"Mann",589.905572135001,"Germany","Male",44.8353505209088,8,116855.457898363,1,1,0,182295.561751327,"1"
"1775",1775,15802256,"Yao",439,"France","Male",28,7,110976.23,2,1,0,138526.96,"0"
"300",300,15811490,"French",627,"France","Male",33,5,0,2,1,1,103737.82,"0"
"4772",4772,15716619,"Chiebuka",580,"Germany","Female",36,3,74974.89,1,1,1,12099.67,"0"
"9965",9965,15642785,"Douglas",479,"France","Male",34,5,117593.48,2,0,0,113308.29,"0"
"2561",2561,15711834,"Long",650,"Spain","Female",30,6,0,1,0,0,67997.13,"1"
"3614",3614,15770159,"Nnanna",664,"Germany","Male",25,6,172812.72,2,1,1,108008.65,"0"
"7564.2",7564,15706394,"Howell",609,"France","Male",53,7,0,2,0,1,52332.85,"0"
